avg_rating,book_title,author_num_unique_books,genres_str,topic 0,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10,topic 11,topic 12,topic 13,topic 14,topic 15,topic 16,topic 17,topic 18,topic 19,reviews_per_month
3.77,Sane New World,21.0,audiobook biography health mental-health mental-illness non-fiction personal-development psychology science self-help ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714285714285714
3.62,Achieve Anything in Just One Year,7.0,business how-to inspirational non-fiction personal-development philosophy productivity psychology reference self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333
4.04,How to Win at College,94.0,business college education how-to non-fiction personal-development productivity psychology school self-help ,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0722222222222222
3.85,Getting from College to Career,10.0,business college education non-fiction personal-development productivity reference school self-help ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.532051282051282
4.05,Emotions Revealed,40.0,communication emotion non-fiction personal-development psychology science self-help social social-science sociology ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1862745098039216
4.08,Crushing It!,20.0,audiobook buisness business entrepreneurship finance leadership non-fiction personal-development self-help ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.041666666666668
3.87,Adventures for Your Soul,7.0,audiobook business inspirational non-fiction personal-development productivity self-help spirituality ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0333333333333334
3.89,The Anxiety Toolkit,5.0,health medical mental-health non-fiction personal-development psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4
4.09,Facing Codependence,5.0,counselling health mental-health non-fiction personal-development psychology relationships self-help ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2849462365591398
3.68,"Living Well, Spending Less",14.0,audiobook christian finance inspirational money non-fiction personal-development personal-finance productivity self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583333333333333
4.19,Scrum,13.0,audiobook business leadership management non-fiction personal-development productivity programming self-help technology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.583333333333332
4.16,An Astronaut's Guide to Life on Earth,11.0,audiobook autobiography biography biography-memoir canada memoir non-fiction science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86904761904762
4.02,Get the Guy,12.0,audiobook love non-fiction personal-development psychology relationships romance self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3095238095238093
3.76,How to Stay Sane,14.0,health how-to mental-health non-fiction personal-development philosophy psychology reference self-help social-science ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1458333333333335
4.1,Great by Choice,73.0,audiobook buisness business entrepreneurship leadership management non-fiction personal-development psychology self-help ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888888888888889
3.86,The First 90 Days,66.0,audiobook buisness business leadership management non-fiction personal-development productivity reference self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.803921568627451
4.25,Health at Every Size,5.0,audiobook feminism food health non-fiction nutrition psychology science self-help ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361111111111111
4.18,The Noticer,71.0,adult christian faith fiction inspirational leadership personal-development philosophy self-help spirituality ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.075757575757576
3.92,The Art of Extreme Self-Care,47.0,health inspirational mental-health non-fiction personal-development psychology self-help spirituality ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9930555555555556
4.2,The Millionaire Mind,13.0,audiobook business economics finance money non-fiction personal-development personal-finance psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1607142857142856
3.81,Simplify Your Life,24.0,health how-to inspirational non-fiction personal-development philosophy psychology reference self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.213768115942029
4.27,How I Raised Myself From Failure to Success in Selling,24.0,audiobook buisness business entrepreneurship finance leadership non-fiction personal-development psychology self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3778538812785388
4.14,"Too Good to Leave, Too Bad to Stay",27.0,communication health marriage mental-health non-fiction psychology reference relationships self-help ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5868055555555556
3.67,This Is Where You Belong,5.0,adult audiobook memoir non-fiction personal-development psychology self-help sociology travel ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8125
3.56,The Power of When,5.0,audiobook business health non-fiction personal-development productivity psychology reference science self-help ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916666666666667
4.23,Start Where You Are,12.0,art inspirational journaling mental-health non-fiction personal-development psychology self-help writing ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667
3.77,Mind Hacking,12.0,audiobook business non-fiction personal-development productivity psychology science self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2333333333333334
3.97,I Am That Girl,12.0,business feminism inspirational memoir mental-health non-fiction personal-development psychology self-help ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7023809523809523
4.19,Lovingkindness,53.0,buddhism health non-fiction personal-development philosophy psychology relationships religion self-help spirituality ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
3.91,The Gaslight Effect,11.0,abuse audiobook mental-health non-fiction psychology relationships self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7692307692307693
3.92,The New Codependency,83.0,american audiobook health mental-health non-fiction personal-development psychology relationships self-help ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305555555555556
3.73,Art and Fear,4.0,art art-design design non-fiction personal-development philosophy psychology self-help writing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1419753086419755
4.04,When Food Is Love,31.0,adult food health mental-health non-fiction nutrition personal-development psychology relationships self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339080459770115
4.01,Take Time for Your Life,47.0,audiobook non-fiction personal-development psychology reference self-help spirituality ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893939393939394
4.04,"How to Be Happy, Dammit",45.0,health humor inspirational mental-health non-fiction personal-development philosophy psychology self-help spirituality ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3991228070175439
3.64,The No Asshole Rule,17.0,audiobook buisness business communication leadership management non-fiction personal-development psychology self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2958333333333334
4.05,No Hard Feelings,2.0,adult buisness business leadership management mental-health non-fiction personal-development psychology self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0
3.55,The Asshole Survival Guide,17.0,audiobook business communication leadership management non-fiction personal-development psychology relationships self-help ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916666666666667
3.87,Reviving Ophelia,18.0,education feminism gender mental-health non-fiction parenting psychology self-help sociology womens ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8044871794871793
4.29,You Are Here,5.0,adult art biography-memoir comedy humor memoir mental-health non-fiction psychology self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.305555555555555
4.19,True Refuge,31.0,audiobook buddhism mental-health non-fiction personal-development philosophy psychology religion self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6071428571428572
3.81,Imagine,5.0,art business design neuroscience non-fiction psychology science self-help sociology writing ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.333333333333332
4.16,A Million Miles in a Thousand Years,80.0,biography christian christianity faith memoir non-fiction religion self-help spirituality writing ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.71212121212121
3.78,Twelve Steps to a Compassionate Life,79.0,audiobook faith inspirational non-fiction personal-development philosophy psychology religion self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.558333333333333
4.11,She Comes First,34.0,feminism health marriage non-fiction psychology reference relationships science self-help sexuality ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1197916666666665
4.05,The Pursuit of Perfect,37.0,audiobook business health leadership non-fiction personal-development philosophy productivity psychology self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
4.33,"Women's Bodies, Women's Wisdom",76.0,feminism health medical non-fiction psychology reference self-help spirituality womens ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769
4.0,Life's Little Instruction Book,64.0,humor inspirational non-fiction personal-development philosophy psychology reference self-help spirituality ,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15729166666666666
3.74,"Good Habits, Bad Habits",21.0,audiobook business leadership non-fiction personal-development productivity psychology science self-help ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.916666666666666
3.74,The Second Mountain,22.0,faith memoir non-fiction personal-development philosophy psychology religion self-help sociology spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69.41666666666667
3.57,Lagom,5.0,cultural health non-fiction personal-development philosophy psychology self-help sweden travel ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38888888888889
4.0,Ignore Everybody,15.0,art business design entrepreneurship non-fiction personal-development philosophy psychology self-help writing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9242424242424243
3.68,Steal the Show,22.0,business communication education how-to leadership non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8833333333333333
4.26,Into the Magic Shop,10.0,audiobook biography medical medicine memoir neuroscience non-fiction psychology science self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4375
3.99,Warrior Goddess Training,27.0,feminism non-fiction personal-development philosophy psychology self-help spirituality womens ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6944444444444446
3.81,Zero Waste Home,4.0,audiobook environment health how-to non-fiction personal-development self-help ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.642857142857142
3.66,Fluent in 3 Months,11.0,audiobook education how-to language linguistics non-fiction personal-development reference self-help travel ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.680555555555555
4.15,On Becoming a Person,60.0,counselling mental-health non-fiction personal-development philosophy psychiatry psychology science self-help social-work ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4378531073446328
4.08,Creativity,59.0,art business design education non-fiction personal-development philosophy psychology science self-help ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.90625
4.06,Emotion Code,11.0,emotion health mental-health non-fiction personal-development psychology reference science self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.7628205128205128
4.07,Fooled by Randomness,36.0,audiobook business economics finance mathematics non-fiction philosophy psychology science self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078947368421053
4.23,Follow Your Heart,14.0,non-fiction personal-development psychology self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7103174603174603
4.38,The World According to Mister Rogers,84.0,adult biography inspirational memoir non-fiction parenting personal-development philosophy self-help spirituality ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1372549019607843
4.18,Attitude Is Everything,28.0,business inspirational leadership non-fiction personal-development psychology self-help ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3571428571428572
4.02,Transitions,9.0,business education leadership management non-fiction personal-development psychology school self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667
3.87,The Art of the Start,53.0,buisness business entrepreneurship leadership management non-fiction personal-development productivity psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.078125
4.06,The Path of Least Resistance,20.0,art business leadership non-fiction personal-development philosophy productivity psychology self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1712962962962963
4.15,Illusions,66.0,classics fantasy fiction inspirational literature novels philosophy religion self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.437984496124031
3.66,You,81.0,cookbooks diets fitness food health non-fiction nutrition reference science self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.234848484848485
3.86,The New Drawing on the Right Side of the Brain,21.0,art art-design design education how-to non-fiction psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6300813008130082
3.87,"Eats, Shoots & Leaves",82.0,adult education humor language linguistics non-fiction reference self-help writing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.691176470588236
4.16,This Is Me Letting You Go,7.0,contemporary essays mental-health non-fiction poetry psychology relationships romance self-help ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.645833333333334
4.56,The Choice,6.0,biography biography-memoir history memoir non-fiction psychology self-help war ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.27777777777777
3.54,Ta deuxième vie commence quand tu comprends que tu n'en as qu'une,9.0,adult-fiction chick-lit contemporary fiction france novels personal-development psychology roman self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.283333333333335
3.86,The Social Animal,22.0,audiobook business non-fiction philosophy politics psychology science self-help social-science sociology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.14814814814815
4.1,Scary Close,80.0,christian christian-living christianity faith marriage memoir non-fiction relationships self-help spirituality ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.966666666666665
3.55,The Fringe Hours,5.0,business christian christian-living faith non-fiction parenting personal-development productivity self-help womens ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266666666666667
4.13,Lean in for Graduates,26.0,adult audiobook business feminism leadership non-fiction personal-development psychology self-help womens ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305555555555555
3.76,Organized Simplicity,13.0,adult how-to inspirational non-fiction parenting personal-development productivity reference self-help ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05
3.99,Positivity,10.0,audiobook business health leadership mental-health non-fiction personal-development psychology science self-help ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446969696969697
4.1,For One More Day,65.0,adult adult-fiction contemporary family fantasy fiction inspirational novels self-help ,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17857142857143
3.85,Radical Honesty ,12.0,audiobook communication mental-health non-fiction personal-development philosophy psychology relationships self-help social ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334
4.24,The Rhythm of Life,97.0,christian christianity faith inspirational non-fiction personal-development religion self-help spirituality ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8650793650793651
3.93,13 Things Mentally Strong Women Don't Do,5.0,audiobook feminism mental-health non-fiction personal-development psychology self-help womens ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333333
4.2,Eight Dates,52.0,communication love marriage non-fiction personal-development psychology relationships romance self-help ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
4.23,The China Study,9.0,audiobook diets food health non-fiction nutrition reference science self-help vegan ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.824561403508772
3.77,The Secret Lives of Introverts,2.0,audiobook health mental-health non-fiction personal-development psychology science self-help sociology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
4.22,The Rational Male,5.0,audiobook communication non-fiction personal-development philosophy psychology relationships self-help sexuality social ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.059523809523809
4.14,How to Raise an Adult,6.0,adult audiobook childrens education family non-fiction parenting psychology self-help teaching ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.483333333333334
4.02,Bold,11.0,business economics entrepreneurship leadership non-fiction personal-development psychology science self-help technology ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.633333333333334
3.81,Everything That Remains,16.0,audiobook biography biography-memoir cultural memoir non-fiction personal-development philosophy psychology self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.619047619047619
3.97,Help Thanks Wow,56.0,christian christianity essays faith memoir non-fiction religion self-help spirituality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.458333333333332
4.24,Tôi Tự Học,23.0,education non-fiction personal-development philosophy self-help ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4781420765027322
3.21,Always Know What To Say - Easy Ways To Approach And Talk To Anyone,17.0,business communication leadership non-fiction personal-development psychology reference relationships self-help short-stories ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3611111111111112
3.41,52 Small Changes,10.0,health inspirational mental-health non-fiction personal-development psychology reference self-help ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0740740740740742
4.31,When the Body Says No,19.0,audiobook canada health medical medicine mental-health non-fiction psychology science self-help ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.622549019607843
3.91,The Art of Manliness,28.0,how-to humor non-fiction personal-development philosophy psychology reference relationships self-help sociology ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5075757575757576
4.13,Passionate Marriage,9.0,family love marriage non-fiction psychology relationships romance self-help sexuality ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8804347826086957
3.92,50 Self-Help Classics,42.0,audiobook non-fiction personal-development philosophy psychology reference self-help spirituality ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431372549019608
4.02,The Relaxation & Stress Reduction Workbook,44.0,counselling health mental-health non-fiction personal-development psychology reference school self-help spirituality ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583333333333334
3.91,The Happiest Baby on the Block,14.0,adult childrens family health how-to non-fiction parenting psychology reference self-help ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.351851851851851
